Monat,G001_m3s,G002_m3s,G003_m3s,G004_m3s,G005_m3s,G006_m3s,G007_m3s,G008_m3s,G009_m3s,G010_m3s,G011_m3s,G012_m3s,G013_m3s,G014_m3s,G015_m3s,G016_m3s,G017_m3s,G018_m3s,G019_m3s,G020_m3s,G021_m3s,G022_m3s,G023_m3s,G024_m3s,G025_m3s,G026_m3s,G027_m3s,G028_m3s,G029_m3s,G030_m3s,G031_m3s,G032_m3s,G033_m3s,G034_m3s,G035_m3s,G036_m3s,G037_m3s,G038_m3s,G039_m3s,G040_m3s,G041_m3s,G042_m3s,G043_m3s,G044_m3s,G045_m3s,G046_m3s,G047_m3s,G048_m3s,G049_m3s,G050_m3s,G051_m3s,G052_m3s,G053_m3s,G054_m3s,G055_m3s,G056_m3s,G057_m3s,G058_m3s,G059_m3s,G060_m3s,G061_m3s,G062_m3s,G063_m3s,G064_m3s,G065_m3s,G066_m3s,G067_m3s,G068_m3s,G069_m3s,G070_m3s,G071_m3s,G072_m3s,G073_m3s,G074_m3s,G075_m3s,G076_m3s,G077_m3s,G078_m3s,G079_m3s,G080_m3s,G081_m3s,G082_m3s,G083_m3s,G084_m3s,G085_m3s,G086_m3s,G087_m3s,G088_m3s,G089_m3s,G090_m3s,G091_m3s,G092_m3s,G093_m3s,G094_m3s,G095_m3s,G096_m3s,G097_m3s,G098_m3s,G099_m3s,G100_m3s
09/1960,1.0649969589740795,0.11298129242540644,0.7565960947492852,1.4183988111467238,1.601458648946896,0.8888285833978145,0.5463251936977788,0.9844770130334733,0.2552336684518032,1.1495237603151824,0.23086550259217886,1.631373717428821,0.5809249388734969,0.336638666419922,0.6572033368174474,0.6385245056065086,1.5524296424432675,1.2585993119152694,1.3102286466200292,0.20116191676907036,2.378119490970411,1.1159820967477199,2.3929855017147226,0.9797360504075521,0.5556803415941831,1.2875634636378823,0.5121220233735162,1.1037184678948246,0.5323651216129472,1.0406637468355369,0.3310273491715841,0.7438540275929312,2.0520024028937365,1.1820314482049201,1.2491343906808308,1.005411872416753,0.9946743035816356,0.9028907684631468,1.0883226689163774,0.7294264531610324,0.4383489326029007,0.9252698665959345,0.6227112177503126,0.5611062973938381,1.546057566065,1.7958850650452178,0.6945187873276062,1.9297569370419438,0.333078921986754,0.48132545696974827,1.807910826986387,2.0869886906970017,0.5371492824015068,1.2084424202967226,1.5633144654961142,0.8936591640597163,0.7148120596296301,0.298482237669047,0.6833728955494297,0.3379073836592816,0.8792733216190771,0.7576334292026479,1.1279875269026258,0.7879651791473051,0.27996672369306064,0.8887401045878462,0.8992543029546568,1.3491176892866696,0.4447129849185171,1.430984631270426,1.3866969078915234,1.2000145590177829,0.6795173414173648,0.44530321127333455,0.9405649478092714,0.16421303479279048,0.5812328183877737,0.8167536282194675,1.0048749979421643,1.0450241139930223,1.2023765733452636,1.325894546167276,0.9327699453572511,0.4148080916298165,0.24285385080927818,1.6337104124999149,0.4469433180258744,0.9718366516556481,0.904657422368239,2.133874058977609,1.7250439957655668,0.2562172567141275,1.7563056324969568,0.7501543502344891,0.8925101116149056,1.33128230540974,0.9504903097594222,0.7342188549245738,0.8914297902330905,1.5421521496355637
10/1960,0.5614071861665307,0.2070940250327051,0.4663784060627469,1.0750133643525992,1.1505825729705466,1.3139779021212323,0.6804737775698817,0.5758558266684256,1.9272177870735514,0.7551167251391628,1.4341915302978827,1.6488768874983537,0.675032400507527,0.5105057019492785,1.1578599127560065,0.20782974471932159,1.7297544451621212,1.0688472460818634,0.7968128294697514,0.16016787766438922,1.6790188389424565,2.2847238120612836,2.4374020271392145,0.5544393986882146,1.1922845215757734,1.500448472887336,0.4272544519875091,0.7840185786221057,0.2959864870247766,0.39389553987905745,0.2514522194308975,1.021055041321524,1.8571391989873902,0.8547934799330523,1.308731436787394,1.332461554008489,1.3512518004436131,2.5668031451024094,0.8652881328896921,0.5511287932607913,1.0241032987091871,0.5029212414416491,0.6762353680320299,0.6141868053273208,1.6293794410480589,1.899368329871058,1.5570676635821548,1.492640781869613,0.16041531986176355,0.5914626377501659,1.712568702346954,2.2729294301959837,0.22891123283114612,1.327116995755296,1.9179868210022906,1.2439876590762222,0.1185812777869033,0.22182298433175185,0.12140179697812814,0.9422647625472167,1.338143573034672,0.29360140607406626,1.345807558999584,0.3235636020373531,0.5770861613911471,1.0125346705829534,0.5643287172348956,1.1748852847113684,0.9491244301558195,1.2040410147439267,1.4360185692821466,1.315143694456918,1.491702395595373,0.9313533031386795,0.7005369187992943,1.3682478366406674,0.2467138217644994,1.0049405042786905,0.6300597663846373,0.9838665023553619,0.7914130728303521,1.3958794803214543,0.7122163765361179,0.8737070611888063,0.7284313792454591,1.5167582428241528,1.0256732631969627,1.2731338432482928,1.9165611197289232,1.4409329694158974,1.4298163887674642,0.17295514519283545,1.538980398679434,0.5814878392898022,2.2655327294368095,1.0626630933992407,0.38140058722221837,0.5732783135015461,1.6311492177974167,0.8681532016345396
11/1960,1.0698726504041338,0.5721824025247707,1.1855215717989578,0.7895791037790902,1.2350649135820175,1.4268927275513026,0.9904278044332038,0.7884614413169906,1.1365335227091915,0.9110149006705641,1.2204822801169317,0.5792639280258038,1.254294723437136,1.739936116712384,1.6593526950539723,0.7478510789314595,0.9225855324075748,1.0367740238649494,1.8214421355305672,1.5427708374486775,0.5833357205010898,1.409197900708014,0.185912727853196,1.0367925206985915,0.8215425424164732,0.867119110645349,1.7192757695057617,0.43706207888072146,1.267283386754497,1.2467217738007095,0.7894649496001033,0.145071642001375,0.7146212853090328,0.25709044635365685,0.6093813729961598,0.28158450086446973,0.3780278829323226,1.1980442098739819,3.8642223992715983,0.886483120028938,1.1353586394908293,0.1760937068148415,0.7575943864760102,0.8064094053301611,0.7148778818145218,2.2384487028420876,1.9046306599379017,0.692068622009721,0.17979147868170087,1.471311856523195,2.385534439306869,0.40203651604998725,0.7272424073927624,0.8065834759392054,0.9977417914954118,2.050156460709723,2.158765534004546,1.5767124112617328,1.6993824925957877,0.8974634336474944,0.1563143462193355,0.1465428496719685,1.2707932538186173,1.718756580179837,0.41774139646861486,0.45318853747158194,0.6002845010964607,1.395069061476585,1.2532465291828587,0.5797402923896162,0.8927500966463034,0.5839896191063898,1.1223169787094978,0.1599274899108012,1.107984140090727,0.5208676803966404,1.6740648061024128,0.47397766317948303,1.2393138107297692,0.7885997356543192,0.7997978694379304,1.0839740156122162,0.24234917477068496,1.1461019491919011,1.3395559674882358,1.1665151782128385,1.3382470216246134,0.5934219480218081,0.4527149275619775,1.1374364864678126,1.4809724040024999,0.45754458460776976,0.3672716598470386,2.1728768234599714,0.4202564243966307,0.6900455612352225,0.16766514616423778,0.4821850544012999,1.4072548966846976,0.5627268532397182
12/1960,0.6693380699512668,0.8146159424405484,7.785562703928148,1.8988019556943447,7.375677156367655,0.9494094394739466,2.928006615218899,0.6250589744097521,1.6891669172535995,0.5379660518880994,1.6751652027879733,0.3562146655824072,0.8671782142329711,1.2773961726625036,1.0900238476802664,0.42171382920917266,1.4091943851750977,0.6785803555546754,1.5771939037486982,1.2378959138626842,0.3037802342464301,2.3877067874067173,0.3920164625782439,0.629449165709394,1.39575105883635,0.7076642025127767,4.722407969516417,0.28459577828748495,0.9469898699477998,3.3627084843387327,0.666718616445678,0.7754528623945223,0.5715389053649096,0.6293603930796405,1.7147119740961467,0.42067833181811787,0.3468663840093209,1.4847680584592624,4.227874300201317,3.214378825109204,0.7458382003324506,0.7164183993813665,0.46341384310572387,1.129057510684325,3.604509649378187,1.6042653108793874,1.5262243978530963,2.911389381211218,3.008169365013303,1.5412593076599583,1.6354709888437635,1.3851697267484648,0.5529458357901836,0.5042804668673448,5.301060141840784,2.233431956685214,5.016140259572408,1.6857851169500913,1.6220757291227192,0.7288586342446649,0.20549691450380447,2.480368779779935,0.9267175882529454,2.4334474951063574,0.21053675064534838,2.031114711837735,0.3527821957704257,1.2544020355747154,1.1589295374957254,0.3010522087231716,2.05747695203008,2.4079587174612627,0.821075320171339,0.7263634376983135,0.6918167756500825,0.5905417460003195,2.384359664307407,0.7281557409639081,1.8790595259809517,5.037756483732366,9.672266302207444,1.0126415785557388,1.917852624086231,0.7163343599317964,2.4224143277603165,0.8797034200586186,1.3498376378212646,3.331281741645787,2.5180776243706484,2.1786217783970216,0.9835565691929742,0.8833064414740461,0.14929699484413583,1.7989329811198653,3.62027933366027,3.236623284184016,0.21413501914265698,0.34170866554944945,1.4709898042229113,0.7580385640183663
01/1961,2.546133685226885,0.9631444181794406,3.5963616784201897,1.289546766256485,3.1448546741025036,1.914235123687988,0.20073028969400264,0.15951063234231555,0.8000503391223333,0.5742093965216579,0.36859840300133273,1.364676083670179,0.6962442771751436,0.8842959545786522,1.9200227829597014,1.3389910035724075,2.708044629634623,1.531327119424453,1.5304566765005705,0.6680565156275207,1.1720420900970587,0.8809182564949719,0.5918468268957614,0.6929502983201973,0.81475423695027,0.44746363669967437,2.0333037404534653,0.9393915059897642,0.9492645320287125,0.8903719055309491,1.6862111410819511,0.6309205491551265,1.8438541724974962,1.9867948305746126,0.5866132497002049,0.715535810802594,1.1803384058525952,1.5756041199620636,3.097081434229968,1.6800267034208163,1.105775574574189,1.4904793096564297,0.9296585953579382,2.7905242205476,1.7948821436769755,0.3944774405845112,0.8510180898352718,1.9828606955598584,1.3372503892234135,1.4075392987473314,2.5279417451329946,1.4303763753909469,2.008619007289596,1.1703880926051693,3.2704115295294383,4.794011527886791,2.0644992751921296,2.5423481735816784,0.8382877606581943,0.27431708644424224,1.2126309602931964,0.31146492279219795,1.1331246551354655,2.39544803269187,0.5780026164590208,2.5580795374789496,1.567048672883835,1.9484004743792858,2.4083199865279736,0.8365708991667393,1.0211718263465355,3.0247580494421458,2.036021637014017,1.5467165965096608,2.0450129303646065,1.9015952968429084,0.868680023342183,1.5805904389300163,2.4539283814230126,2.5574611889791723,3.4788715201941844,2.393915386115652,0.4141721442186068,0.3007067559973019,2.2642938164637516,0.467961989590036,1.1423651805157835,2.2639592391446035,0.2261321393731177,1.3965908768196478,1.3760292622966743,0.6832861334846952,2.11592148553641,2.4087868827314867,1.811823508942117,1.6099523687338426,0.9347388362623019,2.243702922403383,2.985956477867508,0.6149774085510945
02/1961,0.9591456268456395,0.7745557870653227,1.2319843132679822,2.5661187430325585,1.4845324874755814,2.84480084296335,0.5847286533418476,1.1707222406546882,0.5907331348697593,0.4512423566701158,1.2319314584655323,0.9719097905901479,0.45426624230126444,0.9127737094504912,0.2507063442264501,1.7872561701866203,1.7884061130155704,0.5689612034978098,1.346964238197412,0.9152922835000062,0.8193279753414451,1.555635668704029,0.32824917304915435,1.7919946787247967,1.3389087528508776,0.16488340077572705,1.5318540254728779,0.6130628394929462,1.3312650138092887,0.8290327135151889,1.7266870953748938,0.35957670762165017,0.6752311112259433,2.1135225795292296,1.8147910868379995,0.2974715683018838,2.308817657893018,1.0857918700692661,1.0233662479023926,0.2759257564699219,1.9859579904169586,0.8236090310117392,2.490730744292111,1.3426671837299107,1.9792481522774819,1.07349515669863,1.381706786873208,1.7236673135764853,0.5021105796464985,0.826024364055245,1.2638663991756025,0.31587898047116025,1.1631760140599712,1.0221192361626168,0.9030455216106107,2.5410412328080128,2.22649325584557,0.9989723746702742,0.5553890189565669,1.508360530813559,1.5330091344359134,0.46534189539761867,1.4737391821289232,2.050485332569148,1.4941688482465794,1.9814448124371775,0.9321501668487031,0.18294482636353093,1.049197165202475,0.9676103338508953,0.873158160395568,1.0317934969718972,1.2905005946916124,1.2925219945945503,1.1605700835273518,1.4692501934145623,1.4462188151707625,0.5110141328387352,1.2189483179677596,2.0380216714874893,1.9271487842927193,2.3760827560152125,0.8085975391656336,0.7309231148985266,0.982456673261098,1.6196334752744714,1.3374834792734742,1.2403235740258445,1.6321533039335825,1.7804697857266083,1.7550621410493554,1.3203690266598658,2.5983439447821564,1.0064012404199467,1.6497358248274723,1.5128184066209214,1.3912349310377201,0.5420479765578838,1.495935997795508,1.157911090520127
03/1961,3.2328617978275793,1.0802850146413756,1.5482972087499638,2.350670256300096,1.6013213474192032,3.415685030210865,1.8576720277057697,1.95516484843631,2.9346935250829507,0.8582421589338054,1.773237023845608,1.0253103144693319,3.558426167116784,0.32116871995425056,1.5381216056511668,2.7727565910363197,2.4013469415242525,1.841102489163419,1.0913599794817244,2.441902840591362,1.8298976256770034,2.2665912614985313,1.6278571353678606,2.506767867062228,1.4014926459510197,1.1023570679323158,3.9116310896800868,1.4128235287716135,1.7603616870345418,2.964647647000798,2.0962877643758695,0.9954562075012536,0.2295953260020629,1.6340448985398457,0.582702820793789,2.770913526975844,0.9651480595667368,0.949229100826266,0.4564997837074125,1.3050472221548215,0.4306285017108433,0.9204089957389272,2.2983188202626397,1.2291909500931677,2.6430200889848,1.3563988952829098,1.8042920393039952,2.105505865456114,1.873499070079267,1.725664145732643,2.8263282274105617,1.5121305879380003,1.2336826439684492,0.9109841363008291,1.392734620277317,2.2465692313128782,0.8899831161546283,3.419350372392244,2.525019605362077,1.8532781743366415,0.8827646717597253,1.8451653811858326,1.9825779508654002,0.8943858479359474,2.363365992663696,2.236430465180119,3.4455825926407853,0.6179140218484229,1.5594007609635014,1.7379502306236596,2.1796183253274624,2.18907005625689,2.9818133548885246,1.8687650959265845,5.007820502823721,1.2299436432725515,1.5818641259180248,2.0921059075159145,0.4741799184658635,2.645110629591427,1.7566402008204827,3.38124724265984,1.5719333905820827,0.8717392688438662,0.7895650285664171,1.3326805226342602,1.7643113242510462,1.3219991925412966,0.5696077269856563,2.6475213784809033,1.8045788534572786,1.2242456668487227,1.4326590242826778,1.6685258290020932,2.670205243612342,2.207313434017514,1.383412884977432,0.30264287344629737,0.5367651213716804,2.2731766713224006
04/1961,3.230883613732301,3.2211553670245263,2.5049482268494683,2.746282411152376,3.0429075913059105,2.83130410308406,1.1563544579726253,2.0038356032676012,3.2199356601985647,1.4169064663748816,0.4185160460891959,3.144692588590593,1.284226233973961,3.7646393376631804,0.7796396210715903,3.1949880504169297,4.131939509751822,1.9035990943917918,0.8632886140717082,1.8311956647525054,4.41383779979538,2.024629750043873,3.7471359973742286,2.0078825835224294,3.9574093782950466,5.765164517457507,3.4709386601635543,0.1896448844746068,2.0751750839153846,2.2643365084368487,2.7937552983593017,3.437256046278976,1.834354567799552,1.0577694229637373,3.054534945844642,4.942602291280529,3.1231455751339423,0.38990018366435786,3.787513693834329,1.7019009123494133,0.6436904503540792,4.265852407321718,0.5471471099276153,0.19123275514559301,6.451941631904154,0.751256464760842,5.194014058509637,1.573918846293589,1.450663062838887,1.4480183426453743,0.8026835175095601,3.7179488232371,1.575446649760364,0.44902578302850826,1.3169423402353546,1.319301357469164,2.560499699158231,2.259651471346176,2.405380510227629,2.2410052160480336,3.250530626558181,2.741878647252109,2.562601943770593,3.0994068618852015,3.4745757572288207,3.6755187925512196,3.1766829474544283,2.3189535816627007,3.79397943503706,1.8837723407300744,4.97897739424597,2.4616306105622,2.862020989998955,5.938611518493482,3.5338269362535426,2.0350264423562017,0.7220921578873531,3.967761097171464,2.6898246576564615,5.614953579376065,2.035858267748578,3.0399665034640777,4.388592153486373,1.1992741460460077,1.8623047855878059,5.4562802437932625,4.718406198581845,1.6377630239793108,3.301585515512497,1.7228741451450769,3.46730995334271,2.3543681649182426,3.764897549319918,2.5166007816914324,0.47433960622734705,2.22987250169282,3.822203064217505,5.208009599365884,2.0915602493883974,1.757187249770634
05/1961,1.8663874752573657,1.2877127885206365,2.0937223947201655,0.9757545406125758,1.4046606890414381,0.8092742419293569,0.2834122596165769,0.8497035698206448,1.0440137826074294,0.2621353407810133,0.1878547553454118,1.428352781145674,0.9149802730161734,1.1077782482303573,1.119852285067491,1.5789352451536407,1.6862252633085386,0.7896782015221089,1.7258975042633304,0.4082379010735183,2.5013050798354084,0.8108902909622426,1.545927347540531,1.5204376952688137,2.8501372463038925,1.9058592600450868,1.5983365917314003,0.9990219515639767,0.9047816911394454,0.4882720920515674,2.10969084672486,1.4605270230444791,0.7806744489354338,1.8769430461692127,0.8571044376606824,2.0554629412822627,1.3894595598013806,0.13212656296420427,1.926448369717448,0.760621770555822,0.8795090541644549,1.5192730809274781,0.6298514361452667,1.089145198234512,3.061425010337816,1.5124937720119918,2.069578454877971,1.0460738423262468,0.5303204411973492,1.2847215832322874,1.5769899017510698,1.8346287055053927,0.4464853591105289,0.8926474567947376,0.7611944972246426,0.6150431001908782,0.7628927363943939,0.5872567492829924,0.566148164104795,2.229089658999838,1.5098187747095226,1.5132388551249019,2.382280430125177,1.424721435306599,1.7102158161172938,1.257309005071422,0.9907478684314872,0.5168956171993598,2.683136370143113,0.816421274131037,1.8468751371141874,0.6774526414826556,1.455964930855914,2.166507633239862,1.0027702361044004,1.0318967693450638,0.4002185487615759,2.059505623063949,0.6614269129284316,1.5767912437021405,1.2353099761327815,0.958307362345716,1.7970955665148898,0.39237122799428176,0.43636587736358945,1.9664554705833208,1.422164778691947,0.766512465527788,1.1506952544836335,1.8837669191739386,1.3739753248875446,0.910537293695443,1.3155134922484812,1.1031206640047713,1.3331645750180026,0.8248664250481358,1.3525588170157927,1.6318603622438848,0.9945267159365357,0.7428570138690135
06/1961,0.2469083972788937,0.5594493179142422,1.58329707527872,0.5593785483676799,0.82834982850029,0.27205916578530914,0.55628330060721,1.4534660266468498,0.676555376963273,1.5889517325515459,0.8041464911703508,0.9616636301800492,1.0538906078890389,1.228139571012667,0.7110446196628517,1.507969884757219,0.9900517015181096,0.4279320659654458,1.1931873135891211,0.5150234503730564,1.501356244063849,0.9597334904610029,2.0503420217722597,0.8858970014236132,1.1835966675661869,0.3347776239808943,1.611668754135929,0.6539491884341959,1.1453344840016695,0.890351047870271,0.9071047016093173,1.6644046634909533,0.9247076693430963,2.308579960633245,0.6784997594538362,0.7204157829597508,0.9102059099476492,0.5155809798329504,1.9628927218202792,0.8715539501123118,1.3327894110021283,1.2176176984357792,0.5799061175053127,0.5093262020458247,0.9640794179344429,0.6186178340868695,1.1568046099983622,1.2298061287546984,0.8541040928550458,0.39088112239794276,0.7953434872885037,1.0581385144672617,1.4280950780984614,0.5171610328847203,1.0236455327691085,1.3123163696893185,1.7501710531287957,0.9597263731287418,1.1213471847968774,1.7589896834796943,1.330816113634012,1.1376788306330279,1.7381184929735052,0.788371709190491,0.4878066544940453,0.6840928011835324,0.6812532470031767,0.5746406425355153,0.897433721620059,0.539296591660111,0.904617656419315,0.6423030638569114,0.6243332880045063,1.288139080632802,0.21169152831437976,0.6131836909878255,1.0477445561376388,1.2943183063977477,0.4349684728174536,0.717032174453571,1.8615638406830801,1.5206095767249697,0.5250417947612696,0.9825740035249753,0.7852970671840771,1.776975135697683,0.3551938450499227,2.4992404176683514,1.1613203575307958,0.3690671950564922,1.1013342151546333,0.5710515193446125,1.4616676714450914,0.8377914278966526,0.3253819804134789,1.3664662598121193,1.5181779702129816,1.1289922889654584,1.1767829060569417,1.182709906918903
07/1961,0.7435810488984056,0.5789706195027704,1.7425633565859207,2.4494131511872386,1.085995185096378,0.8705786554340214,1.4194845783757706,1.046551868966085,1.8612289925174936,0.2783763645678061,1.360194424300078,0.26770013370463774,1.8084336197669497,0.5469823863127302,1.897914302699839,1.6213881299133355,0.18414948372234452,1.1760861674166598,0.5074847707257797,0.4548872182769963,0.6175586812562506,1.2996129789760542,1.5640891908095895,2.4175067415363745,1.4068710952189662,0.48553471784070457,1.678772526982177,0.817552358519435,1.2534093357333846,1.0307815409082024,0.721295948285074,1.047639535355635,0.626725041085578,0.6671651880193403,0.5987759211121306,0.7334466169691164,0.9573063642891593,0.6659441865632683,0.9165806196408653,0.5545159555731236,1.4674313819656213,1.2572352769718846,0.8831772267521794,0.865476143481695,0.4051951674929708,2.7564820543151614,0.7992100630428174,1.244848691093778,0.36280065514742443,1.330728340928972,1.832581480930533,1.9403066519343202,0.8923586425585027,0.7546211195662655,2.9193060918053186,1.6315284978126843,0.11722974153769339,0.4842566027805591,1.9009291619156192,0.6805159845080357,0.35617959193461757,2.0683594162130716,0.4765484146302613,0.5457885176380537,1.3020435472574956,0.4472406484596797,0.7518215602670222,1.5178781249256372,0.9944599830452303,0.843445587833854,2.078013742785531,1.0955977343486145,0.3089375292231996,0.1505499757388452,0.38711146262309076,0.6000800754494839,1.2614609800416439,0.9500994866082062,0.3660440106709748,0.25000831494004927,1.3932395643579913,0.5486582654637668,2.1391178139206963,1.0425310436164368,0.24533299078384507,0.9174773953506887,1.0036831469778116,0.6620051322026403,0.41418943678557635,1.15137424617948,0.7389433978655869,0.9823900878378956,1.1788279432682571,0.4646737520462591,2.108532901673469,0.25464803400993585,0.584050206078131,0.2813915255975018,1.1367914549496003,0.6437247727942509
08/1961,0.13445734600149573,0.7600632993336457,0.8532479711238847,0.2770070872791165,0.24157259490828797,0.6726519243964562,0.7866564408027983,0.7722286895536568,0.4090520931206613,0.5921698083510393,1.60935585767414,0.7180864569856698,0.19551526113877493,0.577286795364373,0.9673906012270593,1.5741117225154233,0.12218846761494528,0.6518849489350778,0.22351976004524504,0.13588752176961738,0.4586310921894016,0.7830954222314681,0.5766151555394619,0.33892694998478207,1.150936093991426,1.3983587328432905,0.4398412043251032,0.9711895875624834,0.7581725000507055,0.37700489191288405,0.5860143279979404,1.1589958644453537,1.4054367156198397,0.1384147321414647,0.8268482102711805,1.0936565875749573,0.6867413248413001,0.2853019617243987,1.1287260566348511,0.47298032374508825,0.4534436603393982,0.5185472115167331,0.9279815869006484,0.8392734335725721,1.0037921474831388,0.428052212871176,0.7325879368270004,1.3912804000602483,0.5706878011418229,0.6570572790222824,0.14848610656494443,1.2647889038959368,1.2947826638550772,0.7895047919857114,0.7263506192638637,0.1823692802053274,0.26955637466490634,1.0853305007594631,0.749064334508316,1.0153648324809066,0.7548364533583315,0.31077128749699595,0.2322844360494668,1.3697669299054631,0.7872950309704909,1.2579140307442265,1.1085559328635728,1.1798387245441702,0.8390880590831084,0.7080831713455642,2.0726498822169246,0.7471417449231273,0.9545243242230066,0.3167016942446287,0.1108184980801813,0.5608720233724604,0.5339223996669017,0.5142139561683728,0.11627263144167954,1.093835991366921,1.1950437826783475,0.4780883210249555,0.9517025228962563,0.8042457546701365,0.19331566177821202,1.5138743908612704,1.6625307062273622,0.21956930740742758,1.072362667570696,0.5595619599171153,1.1195802663260717,1.2703057686362462,0.976928202056653,0.30117252920411147,1.0227178068115763,0.21806719900888843,1.172753429871626,0.7192396497347087,0.9376563382159253,0.5819389645391245
09/1961,0.10809484763876137,0.7748461635196819,0.9295788238828124,2.115615433449144,0.5345249107041712,0.7845324248785044,1.2833277009061175,0.38285615201578577,0.6542236240809417,1.8609277309392156,0.6665943002092121,0.5805107744588707,1.1048252097007882,1.3214156134140946,0.19558749177287615,0.10120001570721593,0.4634290281548451,0.6375006304674631,0.30439248897014454,1.1099901219179418,0.38016240499200626,2.2137255376668388,1.3235583283052463,0.46863389035041875,1.5470796160058622,1.297714353017767,0.4936156007184178,0.16917150473359466,1.2533388210423202,0.6532971084189366,0.9036866819863746,0.588864464440788,0.7394351792789169,0.5166454534997171,1.3194572858587374,0.8098063494438507,0.846195819224171,0.3931807068905322,1.6112378327908905,0.8522280689721353,1.1905131327678071,0.6669867801311461,0.5982473167921586,0.7599425621365001,0.699248301902628,0.9123888455650077,0.8678094620544952,1.2946810509292093,1.3041940348730043,1.8041835882481718,0.20602413295075167,0.33923021002703935,0.7880392382304431,0.9190767785254433,1.4245202973275466,1.2491443073533979,1.0962065751726116,0.3952225124962575,1.0061646691811037,1.4407158104023856,0.5893173516516298,1.0985427120157707,0.6543310454134723,0.2822664544704674,1.4502686136304463,0.5943324427572695,1.783377047964282,2.277940907129998,1.6659567768588062,0.5723569133771602,0.6156618549720481,1.1658948534366194,1.1358344922232335,0.6973790632357629,0.377793144968076,0.32977981244086085,0.26673291023161394,0.8398395480997124,1.693912812618948,2.2287903295130373,0.6225205010544501,0.7215327889509733,1.3089886673952829,1.309882011547954,0.4953845531057968,0.9438648442473385,1.9970277872364117,1.0166647556740054,0.9493959451571766,0.6288555448767573,0.5708350466855341,0.64029089824229,0.1918572743451873,0.3997143719008448,1.2578137733796342,1.0095640637544105,0.5601705602538694,0.20236080269068135,0.5212586301416586,0.7703382522029012
10/1961,0.6966400529171095,1.2050230182240265,1.3347986322561787,2.2866994125178532,1.3668260295187529,0.23122747921065556,0.6505682079637132,0.48244011160385236,0.6196154291582855,1.186164218846558,0.2924010630228021,0.6477862933112343,1.4520098503500614,2.2842375750285626,0.21766010660871224,0.2954611039833792,1.1683225235755883,1.5098436920075322,0.20783505861446677,0.6239789672221416,0.21071896735462303,2.0824088382312342,1.1885791518602886,1.1473414651482057,1.7008147905441515,1.1155516529075402,0.8912429803693845,0.27580126821504813,1.6049041664378096,1.5099044829694759,0.5410917625849005,1.4020836677744017,0.22542558783381117,0.7723441952347356,1.5863744018459514,0.9254573889584619,1.7721959368719284,1.287611050865935,0.9008547045107175,0.7789645343882183,1.2047283192570102,0.6826156727793173,0.3662482851404508,1.1107493383221392,0.39911856468183493,0.6350140816515142,0.146945127435557,0.9124424451313501,2.1577435262591873,1.4421991606323212,1.6808863991175003,0.3104426415744068,0.7107277165479471,1.090312303269756,2.2493514549971687,1.6545099130335528,1.5960875440320619,0.7654388496074273,0.3294600831912331,1.485289524327323,0.41190663015627405,1.1928700302203505,2.118662242242987,0.7072703106211842,1.0380678999923871,0.37486968981890184,0.8890866401344936,2.7410087210352403,1.3105637400679457,0.6053902169990614,0.36357955603264897,1.8616721866071921,0.8655312865769819,1.5960603198016041,0.888560942658662,0.10008169250092303,0.4116471287729976,1.266005736350035,1.2432464344421799,1.7752550244023977,0.5332660394287266,0.4631660458802545,1.482072687711193,2.448320559920146,0.7995241275426715,0.4735225480996671,1.8648382569035595,1.0753723563790205,0.8325077446895586,0.25848803345939075,0.9499879613320595,0.9665510520451532,0.4677433934065436,0.9232792768233558,0.9914351615721346,1.3321926820885426,1.0574964498340966,0.12129178531598361,0.45943263875077767,0.37639289540007503
