Rangzahl [-],Kapazität [hm³],empirische Pu [-],theoretische Pu [-],empirische Quantile [hm³],theoretische Quantile [hm³]
85,29.901838609693925,0.8415841584158416,0.8386645999020854,29.901838609693925,29.965993085037365
86,30.00125415570767,0.8514851485148515,0.8431705316791336,30.00125415570767,30.19095865452329
87,30.282720078648083,0.8613861386138614,0.8553756281472238,30.282720078648083,30.428561731175208
88,30.4352719016199,0.8712871287128713,0.8616576345869025,30.4352719016199,30.680663523808487
89,30.574283088452717,0.8811881188118812,0.8671836039824696,30.574283088452717,30.949564190616613
90,30.66854608014478,0.8910891089108911,0.8708251275053409,30.66854608014478,31.238154274206554
91,30.93186849343965,0.900990099009901,0.8805569350914414,30.93186849343965,31.55013790280569
92,31.36347169033189,0.9108910891089109,0.8951638363226093,31.36347169033189,31.890373004634352
93,31.670952354736755,0.9207920792079208,0.9046099895780567,31.670952354736755,32.265411085600334
94,32.7660203240315,0.9306930693069307,0.9324883109687214,32.7660203240315,32.684396382125094
95,34.313415483020435,0.9405940594059405,0.9594828598842764,34.313415483020435,33.1606571979303
96,35.72710406386659,0.9504950495049505,0.975066169551101,35.72710406386659,33.71474952466196
97,35.83684982794557,0.9603960396039604,0.9760043509523789,35.83684982794557,34.38091267434929
98,36.35097844180609,0.9702970297029703,0.9799738544154217,36.35097844180609,35.2229146384934
99,37.86778616650568,0.9801980198019802,0.9883720608206797,37.86778616650568,36.38280898895974
100,38.829955588990245,0.9900990099009901,0.9918195687859951,38.829955588990245,38.30930993220311
